172.18.0.1 - - [19/Dec/2025:00:38:52 +0000] "GET /?id=7c7cc5dc-28c5-484a-9f72-f8a98ee9c902&vscodeBrowserReqId=1766104732088 HTTP/1.1" 200 406 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.106.3 Chrome/138.0.7204.251 Electron/37.7.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:22 +0000] "GET /chunk-TCGDWDPR.js HTTP/1.1" 200 13191 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:22 +0000] "GET /admin/empresas HTTP/1.1" 200 182 "http://localhost/admin/api-keys" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:22 +0000] "GET /admin/api-keys?page=1&per_page=20 HTTP/1.1" 200 59 "http://localhost/admin/api-keys" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:23 +0000] "GET /chunk-3SRP2BCG.js HTTP/1.1" 200 17988 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:23 +0000] "GET /chunk-N24VCWOR.js HTTP/1.1" 200 559 "http://localhost/chunk-3SRP2BCG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:23 +0000] "GET /admin/suscripciones?page=1&per_page=20 HTTP/1.1" 200 64 "http://localhost/admin/suscripciones" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:23 +0000] "GET /admin/empresas HTTP/1.1" 200 182 "http://localhost/admin/suscripciones" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:24 +0000] "GET /chunk-H7YCEP65.js HTTP/1.1" 200 5181 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:24 +0000] "GET /admin/planes HTTP/1.1" 200 306 "http://localhost/admin/planes" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:25 +0000] "GET /chunk-HE2LTN5Y.js HTTP/1.1" 200 5570 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:25 +0000] "GET /chunk-IIXZHD2W.js HTTP/1.1" 200 433 "http://localhost/chunk-HE2LTN5Y.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:25 +0000] "GET /admin/servicios HTTP/1.1" 200 1137 "http://localhost/admin/servicios" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:26 +0000] "GET /chunk-Y4FI275W.js HTTP/1.1" 200 26040 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:26 +0000] "GET /admin/planes-servicios/resumen HTTP/1.1" 200 1520 "http://localhost/admin/plan-servicios" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:26 +0000] "GET /admin/servicios?activo=true HTTP/1.1" 200 1137 "http://localhost/admin/plan-servicios" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:27 +0000] "GET /chunk-Y5JJVSL2.js HTTP/1.1" 200 16656 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:27 +0000] "GET /chunk-V6EXZ2SS.js HTTP/1.1" 200 573 "http://localhost/chunk-Y5JJVSL2.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:27 +0000] "GET /admin/empresas HTTP/1.1" 200 182 "http://localhost/admin/usuarios" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:27 +0000] "GET /public/location/countries HTTP/1.1" 200 2331 "http://localhost/admin/usuarios" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:27 +0000] "GET /admin/usuarios?page=1&per_page=10 HTTP/1.1" 200 297 "http://localhost/admin/usuarios" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:28 +0000] "GET /chunk-AVTSBF63.js HTTP/1.1" 200 42117 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:28 +0000] "GET /admin/empresas HTTP/1.1" 200 182 "http://localhost/admin/soporte" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:28 +0000] "GET /admin/soporte-tipos HTTP/1.1" 200 528 "http://localhost/admin/soporte" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:28 +0000] "GET /admin/soporte-tickets?page=1&per_page=20 HTTP/1.1" 200 191 "http://localhost/admin/soporte" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:28 +0000] "GET /admin/suscripciones?estado=activa HTTP/1.1" 200 64 "http://localhost/admin/soporte" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:28 +0000] "GET /admin/soporte-tickets/estadisticas HTTP/1.1" 200 133 "http://localhost/admin/soporte" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /api/planes HTTP/1.1" 200 2008 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /assets/visor-landing/control-total.png HTTP/1.1" 200 1198314 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /assets/visor-landing/facturacion.png HTTP/1.1" 200 1172699 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /assets/visor-landing/seguridad.png HTTP/1.1" 200 1328298 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /assets/visor-landing/acceso-nube.png HTTP/1.1" 200 1316863 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /assets/visor-landing/ventas.png HTTP/1.1" 200 1216454 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /assets/visor-landing/alertas.png HTTP/1.1" 200 1151056 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:30 +0000] "GET /assets/visor-landing/pagos.png HTTP/1.1" 200 1405563 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET / HTTP/1.1" 200 2008 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-UFY5VAJG.js HTTP/1.1" 200 4093 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-27ACLNJX.js HTTP/1.1" 200 739 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-TXXPQTFE.js HTTP/1.1" 200 109 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-43GGH6LG.js HTTP/1.1" 200 1098 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-GA7OTKCA.js HTTP/1.1" 200 23589 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-SB43XQUH.js HTTP/1.1" 200 12557 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-ZU6WH7ML.js HTTP/1.1" 200 7848 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-3OIWJAM5.js HTTP/1.1" 200 4812 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-K7NPHU5Y.js HTTP/1.1" 200 16005 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /polyfills-FFHMD2TL.js HTTP/1.1" 200 13815 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-VF7WZXVW.js HTTP/1.1" 200 56285 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /main-4EOXRFQG.js HTTP/1.1" 200 9812 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /styles-23LYJBF3.css HTTP/1.1" 200 2804 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 2008 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-GNVJ3S56.js HTTP/1.1" 200 4709 "http://localhost/main-4EOXRFQG.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/logos/Logo_tratios.png HTTP/1.1" 200 58153 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/logos/Logo%20Tratios_horizontal.png HTTP/1.1" 200 1508964 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-HGAP4POQ.js HTTP/1.1" 200 5529 "http://localhost/chunk-GNVJ3S56.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-RQ63WOS4.js HTTP/1.1" 200 4863 "http://localhost/chunk-GNVJ3S56.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-4M4S3KII.js HTTP/1.1" 200 2361 "http://localhost/chunk-GNVJ3S56.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /chunk-5MP2FCMG.js HTTP/1.1" 200 6141 "http://localhost/chunk-GNVJ3S56.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /api/planes HTTP/1.1" 200 2008 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/visor-landing/acceso-nube.png HTTP/1.1" 200 1316863 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/visor-landing/pagos.png HTTP/1.1" 200 1405563 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/visor-landing/control-total.png HTTP/1.1" 200 1198314 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/visor-landing/ventas.png HTTP/1.1" 200 1216454 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/visor-landing/facturacion.png HTTP/1.1" 200 1172699 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/visor-landing/seguridad.png HTTP/1.1" 200 1328298 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:07:43 +0000] "GET /assets/visor-landing/alertas.png HTTP/1.1" 200 1151056 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:28 +0000] "GET /public/planes HTTP/1.1" 200 14344 "-" "curl/8.16.0" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET / HTTP/1.1" 200 2007 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-CWEE3IV5.js HTTP/1.1" 200 4093 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-SB43XQUH.js HTTP/1.1" 200 12557 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-TXXPQTFE.js HTTP/1.1" 200 109 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-K7NPHU5Y.js HTTP/1.1" 200 16005 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-27ACLNJX.js HTTP/1.1" 200 739 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-ZU6WH7ML.js HTTP/1.1" 200 7848 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-GA7OTKCA.js HTTP/1.1" 200 23589 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-OIYLVP3F.js HTTP/1.1" 200 1103 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-3OIWJAM5.js HTTP/1.1" 200 4812 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-VF7WZXVW.js HTTP/1.1" 200 56285 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /polyfills-FFHMD2TL.js HTTP/1.1" 200 13815 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 200 2007 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /styles-23LYJBF3.css HTTP/1.1" 200 2804 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /main-MXKTYFRL.js HTTP/1.1" 200 9821 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-LMETUCKW.js HTTP/1.1" 200 4707 "http://localhost/main-MXKTYFRL.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /assets/logos/Logo_tratios.png HTTP/1.1" 200 58153 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /assets/logos/Logo%20Tratios_horizontal.png HTTP/1.1" 200 1508964 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-KRWR7YTZ.js HTTP/1.1" 200 5531 "http://localhost/chunk-LMETUCKW.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-RQ63WOS4.js HTTP/1.1" 200 4863 "http://localhost/chunk-LMETUCKW.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
172.18.0.1 - - [19/Dec/2025:02:16:32 +0000] "GET /chunk-5MP2FCMG.js HTTP/1.1" 200 6141 "http://localhost/chunk-LMETUCKW.js" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36" host=localhost tenant=localhost
